Fitur;Ukuran;Bit;PCA;Kernel;C;Akurasi;Macro F1-score
BSIF;15x15;6;N/A;linear;1;94,844;94,714
BSIF;17x17;5;N/A;rbf;1;95,156;94,702
BSIF;13x13;12;N/A;linear;10;94,948;94,701
BSIF;13x13;12;N/A;linear;100;94,948;94,701
BSIF;13x13;9;0,4;rbf;100;94,844;94,686
BSIF;13x13;9;0,4;rbf;10;94,844;94,686
BSIF;17x17;5;0,6;linear;10;95,104;94,684
BSIF;13x13;8;0,6;rbf;100;94,844;94,668
BSIF;13x13;8;0,6;rbf;10;94,844;94,668
BSIF;17x17;7;0,2;linear;10;94,844;94,668
BSIF;17x17;5;0,8;rbf;1;95,104;94,653
BSIF;13x13;12;0,8;linear;10;94,896;94,65
BSIF;13x13;12;0,8;linear;100;94,896;94,65
BSIF;17x17;5;0,8;rbf;10;95;94,613
BSIF;13x13;12;0,6;linear;10;94,844;94,599
BSIF;13x13;12;0,6;linear;100;94,844;94,599
BSIF;15x15;6;N/A;linear;100;94,74;94,585
BSIF;15x15;6;N/A;linear;10;94,74;94,585
BSIF;15x15;6;0,8;linear;100;94,74;94,582
BSIF;15x15;6;0,8;linear;10;94,74;94,582
BSIF;17x17;5;0,6;linear;100;94,948;94,571
BSIF;15x15;6;0,8;linear;1;94,688;94,568
BSIF;17x17;10;0,8;poly;10;94,375;94,563
BSIF;17x17;5;0,6;rbf;1;95;94,559
BSIF;15x15;11;0,2;linear;1;94,74;94,557
BSIF;17x17;5;0,8;rbf;100;94,948;94,553
BSIF;15x15;10;0,6;poly;100;94,635;94,55
BSIF;17x17;5;N/A;rbf;10;95;94,546
BSIF;17x17;7;0,2;rbf;10;94,74;94,546
BSIF;15x15;10;0,8;poly;100;94,635;94,545
BSIF;17x17;6;0,2;rbf;10;94,844;94,536
BSIF;17x17;7;0,2;linear;100;94,635;94,5
BSIF;13x13;7;N/A;linear;1;94,635;94,489
BSIF;17x17;9;0,6;poly;100;94,792;94,469
BSIF;17x17;5;N/A;rbf;100;94,896;94,438
BSIF;15x15;11;0,2;rbf;1;94,583;94,407
BSIF;17x17;10;0,6;poly;10;94,271;94,394
BSIF;17x17;10;0,2;poly;100;94,531;94,388
BSIF;13x13;7;0,8;linear;10;94,583;94,38
BSIF;13x13;7;0,8;linear;100;94,583;94,38
BSIF;13x13;7;N/A;rbf;10;94,583;94,378
BSIF;13x13;7;N/A;rbf;100;94,583;94,378
BSIF;15x15;10;0,8;poly;10;94,219;94,331
BSIF;15x15;10;0,6;poly;10;94,219;94,304
BSIF;15x15;6;0,6;rbf;100;94,427;94,3
BSIF;15x15;6;0,6;rbf;10;94,427;94,3
BSIF;17x17;9;0,8;poly;100;94,635;94,292
BSIF;17x17;5;0,4;rbf;1;94,74;94,282
BSIF;15x15;10;0,4;poly;10;94,167;94,276
BSIF;17x17;7;0,2;rbf;100;94,479;94,267
BSIF;13x13;7;0,8;linear;1;94,427;94,26
BSIF;17x17;6;0,2;linear;10;94,583;94,239
BSIF;15x15;11;0,2;rbf;10;94,427;94,239
BSIF;17x17;8;0,2;linear;1;94,479;94,222
BSIF;17x17;8;0,2;rbf;1;94,427;94,213
BSIF;13x13;8;N/A;linear;100;94,375;94,21
BSIF;13x13;8;N/A;linear;10;94,375;94,21
BSIF;13x13;7;0,8;rbf;100;94,427;94,208
BSIF;13x13;7;0,8;rbf;10;94,427;94,208
BSIF;15x15;10;0,4;poly;100;94,323;94,203
BSIF;15x15;9;0,2;rbf;1;94,427;94,195
BSIF;15x15;9;0,2;linear;1;94,427;94,188
BSIF;17x17;6;0,2;rbf;100;94,531;94,176
BSIF;13x13;9;0,4;linear;1;94,427;94,176
BSIF;13x13;7;0,6;linear;1;94,323;94,173
BSIF;13x13;9;0,4;rbf;1;94,531;94,161
BSIF;15x15;11;0,2;rbf;100;94,323;94,143
BSIF;13x13;8;0,8;linear;100;94,271;94,09
BSIF;13x13;8;0,8;linear;10;94,271;94,09
BSIF;17x17;5;0,6;rbf;10;94,427;94,074
BSIF;17x17;5;0,6;rbf;100;94,427;94,074
BSIF;13x13;12;N/A;linear;1;94,375;94,067
BSIF;17x17;10;0,4;poly;10;94,01;94,063
BSIF;13x13;12;0,8;linear;1;94,323;94,017
BSIF;13x13;7;0,8;rbf;1;94,062;93,951
BSIF;13x13;8;N/A;linear;1;94,167;93,938
BSIF;17x17;9;0,4;poly;100;94,271;93,928
BSIF;15x15;6;0,6;linear;1;94,062;93,927
BSIF;11x11;10;N/A;rbf;100;94,219;93,917
BSIF;11x11;10;N/A;rbf;10;94,219;93,917
BSIF;15x15;6;0,6;linear;100;94,115;93,907
BSIF;13x13;7;N/A;rbf;1;94,01;93,898
BSIF;11x11;10;N/A;linear;10;94,271;93,871
BSIF;11x11;10;N/A;linear;100;94,271;93,871
BSIF;15x15;6;0,6;linear;10;94,062;93,858
BSIF;13x13;7;N/A;poly;100;94,062;93,817
BSIF;13x13;7;N/A;poly;1;94,062;93,817
BSIF;13x13;7;N/A;poly;10;94,062;93,817
BSIF;13x13;12;N/A;rbf;100;94,062;93,807
BSIF;13x13;12;N/A;rbf;10;94,062;93,807
BSIF;11x11;9;0,8;linear;100;94,115;93,79
BSIF;11x11;9;0,8;linear;10;94,115;93,79
BSIF;13x13;7;0,6;rbf;100;94,01;93,785
BSIF;13x13;7;0,6;rbf;10;94,01;93,785
BSIF;13x13;7;0,6;rbf;1;93,906;93,781
BSIF;11x11;10;0,8;rbf;10;94,062;93,776
BSIF;11x11;10;0,8;rbf;100;94,062;93,776
BSIF;17x17;8;0,2;linear;10;94,01;93,774
BSIF;13x13;8;0,8;linear;1;94,01;93,774
BSIF;11x11;10;0,6;rbf;10;94,01;93,744
BSIF;11x11;10;0,6;rbf;100;94,01;93,744
BSIF;13x13;7;0,6;linear;100;94,062;93,743
BSIF;13x13;7;0,6;linear;10;94,062;93,743
BSIF;15x15;6;0,4;rbf;1;93,906;93,738
BSIF;17x17;5;N/A;poly;1;94,167;93,723
BSIF;17x17;5;N/A;poly;10;94,167;93,723
BSIF;17x17;5;N/A;poly;100;94,167;93,723
BSIF;17x17;6;0,2;linear;100;94,01;93,716
BSIF;11x11;10;0,8;linear;1;94,01;93,702
BSIF;11x11;10;N/A;linear;1;94,01;93,699
BSIF;11x11;9;N/A;linear;10;94,01;93,687
BSIF;11x11;9;N/A;linear;100;94,01;93,687
BSIF;13x13;6;N/A;rbf;1;94,062;93,684
BSIF;11x11;9;N/A;linear;1;94,01;93,684
BSIF;11x11;10;0,8;linear;10;94,062;93,662
BSIF;11x11;10;0,8;linear;100;94,062;93,662
BSIF;13x13;9;0,4;linear;10;93,906;93,646
BSIF;17x17;8;0,2;linear;100;93,854;93,643
BSIF;11x11;10;0,6;linear;10;94,01;93,64
BSIF;11x11;10;0,6;linear;100;94,01;93,64
BSIF;13x13;8;0,6;linear;100;93,802;93,638
BSIF;13x13;8;0,6;linear;10;93,802;93,638
BSIF;15x15;7;0,2;rbf;1;93,854;93,632
BSIF;11x11;9;N/A;rbf;100;94,01;93,627
BSIF;11x11;9;N/A;rbf;10;94,01;93,627
BSIF;13x13;12;0,8;rbf;10;93,958;93,615
BSIF;13x13;12;0,8;rbf;100;93,958;93,615
BSIF;11x11;9;0,6;linear;100;93,854;93,606
BSIF;11x11;9;0,6;linear;10;93,854;93,606
BSIF;13x13;8;N/A;rbf;1;93,854;93,601
BSIF;13x13;9;0,4;linear;100;93,854;93,597
BSIF;13x13;8;0,4;rbf;10;93,75;93,594
BSIF;13x13;8;0,4;rbf;100;93,75;93,594
BSIF;13x13;6;0,8;rbf;1;93,958;93,587
BSIF;11x11;9;0,8;rbf;100;93,958;93,576
BSIF;11x11;9;0,8;rbf;10;93,958;93,576
BSIF;11x11;9;N/A;poly;1;93,906;93,567
BSIF;11x11;9;N/A;poly;10;93,906;93,567
BSIF;11x11;9;N/A;poly;100;93,906;93,567
BSIF;15x15;6;N/A;poly;10;93,802;93,53
BSIF;15x15;6;N/A;poly;1;93,802;93,53
BSIF;15x15;6;N/A;poly;100;93,802;93,53
BSIF;11x11;9;0,8;linear;1;93,854;93,52
BSIF;13x13;12;0,6;rbf;10;93,854;93,507
BSIF;13x13;12;0,6;rbf;100;93,854;93,507
BSIF;13x13;12;N/A;poly;100;93,75;93,503
BSIF;13x13;12;N/A;poly;1;93,75;93,503
BSIF;13x13;12;N/A;poly;10;93,75;93,503
BSIF;17x17;5;0,4;linear;10;94,01;93,492
BSIF;11x11;10;0,6;linear;1;93,75;93,453
BSIF;13x13;12;0,6;linear;1;93,802;93,452
BSIF;13x13;6;0,6;rbf;1;93,802;93,395
BSIF;13x13;8;0,8;rbf;1;93,646;93,368
BSIF;13x13;12;0,4;linear;10;93,646;93,36
BSIF;13x13;12;0,4;linear;100;93,646;93,36
BSIF;13x13;8;N/A;poly;1;93,594;93,343
BSIF;13x13;8;N/A;poly;100;93,594;93,343
BSIF;13x13;8;N/A;poly;10;93,594;93,343
BSIF;17x17;5;0,4;linear;100;93,802;93,321
BSIF;15x15;12;0,2;linear;1;93,49;93,301
BSIF;17x17;9;0,8;poly;10;93,698;93,28
BSIF;15x15;11;0,2;linear;100;93,49;93,262
BSIF;17x17;9;0,6;poly;10;93,646;93,239
BSIF;13x13;8;0,6;linear;1;93,49;93,238
BSIF;13x13;8;0,6;rbf;1;93,49;93,219
BSIF;13x13;6;0,8;rbf;100;93,594;93,203
BSIF;13x13;6;0,8;rbf;10;93,594;93,203
BSIF;13x13;6;N/A;rbf;10;93,594;93,2
BSIF;13x13;6;N/A;rbf;100;93,594;93,2
BSIF;15x15;12;0,2;rbf;10;93,333;93,192
BSIF;17x17;11;0,6;poly;100;93,021;93,172
BSIF;15x15;11;0,2;linear;10;93,385;93,169
BSIF;17x17;11;0,8;poly;100;93,021;93,162
BSIF;11x11;9;0,6;linear;1;93,49;93,133
BSIF;13x13;7;0,4;rbf;1;93,281;93,117
BSIF;17x17;9;0,8;sigmoid;1;93,438;93,109
BSIF;17x17;10;0,2;poly;10;92,969;93,045
BSIF;15x15;8;0,2;rbf;1;93,438;93,039
BSIF;11x11;9;0,6;rbf;100;93,438;93,035
BSIF;11x11;9;0,6;rbf;10;93,438;93,035
BSIF;17x17;8;0,8;poly;100;92,969;93,03
BSIF;15x15;12;0,2;rbf;100;93,177;93,026
BSIF;17x17;5;0,2;linear;10;93,49;93,019
BSIF;17x17;8;0,6;poly;100;92,917;93,009
BSIF;17x17;6;0,8;poly;100;92,917;92,993
BSIF;11x11;10;N/A;poly;1;93,438;92,971
BSIF;11x11;10;N/A;poly;10;93,438;92,971
BSIF;11x11;10;N/A;poly;100;93,438;92,971
BSIF;11x11;11;N/A;linear;10;93,542;92,97
BSIF;11x11;11;N/A;linear;100;93,542;92,97
BSIF;17x17;11;0,4;poly;100;92,917;92,957
BSIF;13x13;12;0,4;rbf;10;93,281;92,929
BSIF;13x13;12;0,4;rbf;100;93,281;92,929
BSIF;17x17;12;0,6;poly;100;92,812;92,926
BSIF;15x15;5;N/A;rbf;1;93,333;92,903
BSIF;11x11;11;N/A;rbf;10;93,385;92,901
BSIF;11x11;11;N/A;rbf;100;93,385;92,901
BSIF;17x17;6;0,4;poly;100;92,969;92,887
BSIF;13x13;7;0,4;linear;1;93,125;92,869
BSIF;17x17;12;0,4;poly;100;92,812;92,855
BSIF;13x13;12;0,4;linear;1;93,177;92,853
BSIF;11x11;11;0,8;linear;10;93,385;92,797
BSIF;11x11;11;0,8;linear;100;93,385;92,797
BSIF;17x17;8;0,4;poly;100;92,812;92,796
BSIF;15x15;7;0,2;linear;1;93,125;92,776
BSIF;17x17;6;0,6;poly;100;92,76;92,776
BSIF;17x17;11;0,6;poly;10;92,448;92,752
BSIF;15x15;12;0,2;rbf;1;92,917;92,747
BSIF;17x17;11;0,8;poly;10;92,448;92,713
BSIF;13x13;6;N/A;linear;1;93,229;92,694
BSIF;15x15;9;0,2;rbf;10;93,021;92,694
BSIF;11x11;11;0,8;rbf;100;93,229;92,687
BSIF;11x11;11;0,8;rbf;10;93,229;92,687
BSIF;17x17;9;0,4;poly;10;93,177;92,685
BSIF;17x17;12;0,8;poly;100;92,448;92,674
BSIF;17x17;5;0,4;rbf;10;93,177;92,666
BSIF;17x17;9;0,6;sigmoid;1;92,917;92,66
BSIF;15x15;5;N/A;linear;1;93,125;92,658
BSIF;15x15;10;0,2;poly;100;92,76;92,654
BSIF;15x15;12;0,2;linear;100;92,865;92,643
BSIF;11x11;9;0,4;linear;100;92,969;92,642
BSIF;11x11;9;0,4;linear;10;92,969;92,642
BSIF;15x15;6;0,4;rbf;10;92,865;92,64
BSIF;15x15;6;0,4;rbf;100;92,865;92,64
BSIF;11x11;11;0,6;rbf;100;93,177;92,639
BSIF;11x11;11;0,6;rbf;10;93,177;92,639
BSIF;13x13;10;0,2;rbf;1;92,917;92,638
BSIF;11x11;10;0,4;rbf;10;92,969;92,636
BSIF;11x11;10;0,4;rbf;100;92,969;92,636
BSIF;15x15;9;0,2;rbf;100;92,969;92,632
BSIF;11x11;9;0,4;rbf;10;93,021;92,599
BSIF;11x11;9;0,4;rbf;100;93,021;92,599
BSIF;15x15;12;0,2;linear;10;92,812;92,593
BSIF;17x17;11;0,4;poly;10;92,396;92,578
BSIF;17x17;5;0,4;rbf;100;93,125;92,577
BSIF;15x15;10;0,2;poly;10;92,656;92,558
BSIF;15x15;5;0,8;linear;1;93,021;92,555
BSIF;11x11;11;0,6;linear;100;93,073;92,549
BSIF;11x11;11;0,6;linear;10;93,073;92,549
BSIF;13x13;7;0,4;rbf;100;92,812;92,525
BSIF;13x13;7;0,4;rbf;10;92,812;92,525
BSIF;17x17;5;0,2;linear;1;93,281;92,484
BSIF;17x17;5;0,2;rbf;1;93,125;92,423
BSIF;15x15;8;0,2;linear;1;92,917;92,414
BSIF;13x13;6;0,6;rbf;100;92,969;92,412
BSIF;13x13;6;0,6;rbf;10;92,969;92,412
BSIF;13x13;6;0,8;linear;1;92,969;92,408
BSIF;15x15;5;0,8;rbf;1;92,865;92,378
BSIF;17x17;7;0,6;poly;100;92,24;92,357
BSIF;15x15;6;0,4;linear;1;92,604;92,352
BSIF;13x13;10;0,2;linear;1;92,604;92,322
BSIF;17x17;9;0,2;poly;100;92,656;92,305
BSIF;11x11;9;0,4;linear;1;92,76;92,298
BSIF;11x11;10;0,4;linear;100;92,708;92,277
BSIF;11x11;10;0,4;linear;10;92,708;92,277
BSIF;15x15;5;0,6;linear;1;92,812;92,275
BSIF;13x13;6;0,6;linear;1;92,708;92,235
BSIF;11x11;10;0,8;rbf;1;92,552;92,196
BSIF;15x15;9;0,6;poly;100;92,448;92,159
BSIF;17x17;7;0,8;poly;100;92,031;92,139
BSIF;17x17;12;0,4;poly;10;91,771;92,139
BSIF;13x13;6;N/A;linear;100;92,604;92,103
BSIF;13x13;6;N/A;linear;10;92,604;92,103
BSIF;13x13;8;0,4;linear;10;92,396;92,103
BSIF;11x11;10;0,4;linear;1;92,5;92,098
BSIF;13x13;8;0,4;linear;1;92,396;92,088
BSIF;15x15;5;N/A;rbf;100;92,552;92,086
BSIF;15x15;5;N/A;rbf;10;92,552;92,086
BSIF;17x17;11;0,2;poly;100;92,083;92,083
BSIF;15x15;7;0,2;rbf;10;92,396;92,051
BSIF;17x17;8;0,6;poly;10;91,615;92,046
BSIF;13x13;6;0,8;linear;10;92,5;92,039
BSIF;13x13;6;0,8;linear;100;92,5;92,039
BSIF;13x13;7;0,4;linear;100;92,344;92,032
BSIF;13x13;8;0,4;linear;100;92,344;92,029
BSIF;13x13;7;0,4;linear;10;92,344;92,025
BSIF;15x15;5;0,6;rbf;1;92,5;92,011
BSIF;15x15;9;0,8;poly;100;92,24;91,962
BSIF;11x11;10;0,6;rbf;1;92,344;91,957
BSIF;15x15;7;0,2;rbf;100;92,344;91,954
BSIF;15x15;8;0,2;rbf;100;92,448;91,953
BSIF;17x17;12;0,6;poly;10;91,562;91,948
BSIF;15x15;8;0,2;rbf;10;92,448;91,947
BSIF;17x17;7;0,4;poly;100;91,875;91,943
BSIF;11x11;11;0,4;rbf;100;92,5;91,926
BSIF;11x11;11;0,4;rbf;10;92,5;91,926
BSIF;17x17;12;0,8;poly;10;91,51;91,921
BSIF;17x17;8;0,8;poly;10;91,458;91,91
BSIF;11x11;11;N/A;linear;1;92,448;91,895
BSIF;17x17;10;0,8;sigmoid;1;92,083;91,891
BSIF;13x13;10;0,2;rbf;100;92,135;91,87
BSIF;17x17;5;0,2;linear;100;92,396;91,862
BSIF;13x13;11;0,2;linear;1;92,344;91,86
BSIF;13x13;8;0,4;rbf;1;92,135;91,852
BSIF;11x11;8;N/A;rbf;100;92,344;91,836
BSIF;11x11;8;N/A;rbf;10;92,344;91,836
BSIF;11x11;9;0,8;rbf;1;92,292;91,834
BSIF;11x11;11;0,8;linear;1;92,344;91,819
BSIF;11x11;11;N/A;poly;10;92,5;91,817
BSIF;11x11;11;N/A;poly;1;92,5;91,817
BSIF;11x11;11;N/A;poly;100;92,5;91,817
BSIF;15x15;5;0,8;rbf;10;92,344;91,803
BSIF;15x15;5;0,8;rbf;100;92,344;91,803
BSIF;17x17;5;0,2;rbf;10;92,188;91,803
BSIF;15x15;9;0,4;poly;100;92,031;91,802
BSIF;13x13;10;0,2;rbf;10;92,083;91,783
BSIF;11x11;11;0,4;linear;10;92,344;91,771
BSIF;11x11;11;0,4;linear;100;92,344;91,771
BSIF;15x15;5;N/A;linear;10;92,24;91,695
BSIF;15x15;5;N/A;linear;100;92,188;91,642
BSIF;15x15;6;0,4;linear;100;91,875;91,628
BSIF;11x11;9;N/A;rbf;1;92,083;91,604
BSIF;15x15;9;0,2;linear;100;91,979;91,593
BSIF;15x15;9;0,2;linear;10;91,979;91,592
BSIF;13x13;6;N/A;poly;10;92,188;91,579
BSIF;13x13;6;N/A;poly;100;92,188;91,579
BSIF;13x13;6;N/A;poly;1;92,188;91,579
BSIF;15x15;5;0,8;linear;10;92,031;91,556
BSIF;11x11;8;0,8;rbf;10;92,083;91,553
BSIF;11x11;8;0,8;rbf;100;92,083;91,553
BSIF;13x13;11;0,2;rbf;10;92,188;91,522
BSIF;13x13;6;0,4;rbf;1;92,083;91,52
BSIF;13x13;6;0,6;linear;10;92,031;91,519
BSIF;15x15;5;0,8;linear;100;91,979;91,508
BSIF;13x13;11;0,2;rbf;100;92,135;91,468
BSIF;17x17;8;0,4;poly;10;91,094;91,458
BSIF;11x11;9;0,6;rbf;1;91,927;91,457
BSIF;11x11;11;0,6;linear;1;92,031;91,449
BSIF;17x17;11;0,8;sigmoid;1;91,615;91,448
BSIF;13x13;6;0,6;linear;100;91,927;91,416
BSIF;13x13;12;0,8;rbf;1;92,083;91,41
BSIF;15x15;6;0,4;linear;10;91,667;91,408
BSIF;17x17;7;0,4;poly;10;90,677;91,382
BSIF;17x17;7;0,6;poly;10;90,625;91,382
BSIF;17x17;7;0,8;poly;10;90,625;91,377
BSIF;11x11;10;N/A;rbf;1;91,875;91,364
BSIF;11x11;8;N/A;linear;10;91,875;91,359
BSIF;11x11;8;N/A;linear;100;91,875;91,359
BSIF;9x9;10;N/A;linear;10;91,979;91,346
BSIF;9x9;10;N/A;linear;100;91,979;91,346
BSIF;15x15;7;0,8;poly;100;91,302;91,339
BSIF;13x13;11;0,2;rbf;1;92,031;91,304
BSIF;17x17;6;0,6;poly;10;90,99;91,304
BSIF;9x9;10;0,8;linear;100;91,979;91,3
BSIF;9x9;10;0,8;linear;10;91,979;91,3
BSIF;13x13;12;N/A;rbf;1;92,083;91,285
BSIF;15x15;5;N/A;poly;100;91,771;91,274
BSIF;15x15;5;N/A;poly;10;91,771;91,274
BSIF;15x15;5;N/A;poly;1;91,771;91,274
BSIF;13x13;12;0,6;rbf;1;91,927;91,271
BSIF;17x17;6;0,8;poly;10;90,938;91,256
BSIF;11x11;8;0,8;linear;10;91,719;91,246
BSIF;11x11;8;0,8;linear;100;91,719;91,246
BSIF;11x11;8;N/A;linear;1;91,823;91,243
BSIF;17x17;11;0,2;poly;10;90,938;91,243
BSIF;9x9;10;0,6;linear;10;91,927;91,238
BSIF;9x9;10;0,6;linear;100;91,927;91,238
BSIF;17x17;11;0,6;sigmoid;1;91,406;91,218
BSIF;15x15;9;0,6;poly;10;91,354;91,215
BSIF;17x17;9;0,8;sigmoid;10;91,146;91,186
BSIF;17x17;8;0,8;sigmoid;1;91,458;91,183
BSIF;15x15;5;0,6;rbf;10;91,719;91,176
BSIF;15x15;5;0,6;rbf;100;91,719;91,176
BSIF;15x15;7;0,6;poly;100;91,25;91,16
BSIF;17x17;9;0,4;sigmoid;1;91,406;91,149
BSIF;17x17;10;0,6;sigmoid;1;91,51;91,11
BSIF;17x17;12;0,8;sigmoid;1;91,562;91,106
BSIF;17x17;6;0,4;poly;10;90,833;91,092
BSIF;17x17;5;0,2;rbf;100;91,458;91,078
BSIF;15x15;5;0,4;linear;1;91,719;91,065
BSIF;13x13;12;0,4;rbf;1;91,667;90,986
BSIF;11x11;8;0,8;linear;1;91,562;90,984
BSIF;11x11;8;0,6;rbf;100;91,458;90,968
BSIF;11x11;8;0,6;rbf;10;91,458;90,968
BSIF;17x17;12;0,6;sigmoid;1;91,458;90,959
BSIF;15x15;8;0,2;linear;10;91,458;90,958
BSIF;17x17;10;0,8;sigmoid;10;90,885;90,946
BSIF;15x15;5;0,6;linear;10;91,51;90,944
BSIF;15x15;9;0,8;poly;10;91,094;90,939
BSIF;13x13;9;0,2;linear;1;91,302;90,902
BSIF;15x15;5;0,6;linear;100;91,458;90,89
BSIF;15x15;9;0,4;poly;10;90,99;90,856
BSIF;17x17;8;0,6;sigmoid;1;91,094;90,846
BSIF;13x13;6;0,4;linear;1;91,562;90,815
BSIF;11x11;11;0,4;linear;1;91,406;90,78
BSIF;15x15;7;0,4;poly;100;90,938;90,775
BSIF;9x9;10;N/A;poly;1;91,458;90,766
BSIF;9x9;10;N/A;poly;10;91,458;90,766
BSIF;9x9;10;N/A;poly;100;91,458;90,766
BSIF;13x13;9;0,2;rbf;1;91,354;90,764
BSIF;15x15;8;0,2;linear;100;91,198;90,711
BSIF;17x17;6;0,2;poly;100;91,042;90,706
BSIF;11x11;9;0,4;rbf;1;91,354;90,702
BSIF;11x11;8;0,6;linear;1;91,25;90,662
BSIF;15x15;7;0,8;sigmoid;1;91,146;90,633
BSIF;15x15;5;0,4;rbf;1;91,302;90,629
BSIF;11x11;10;0,4;rbf;1;91,146;90,626
BSIF;17x17;9;0,6;sigmoid;10;90,573;90,624
BSIF;13x13;10;0,2;linear;10;90,99;90,621
BSIF;15x15;5;0,4;linear;10;91,198;90,602
BSIF;13x13;9;0,2;rbf;10;90,99;90,599
BSIF;17x17;11;0,8;sigmoid;10;90,677;90,555
BSIF;15x15;5;0,4;linear;100;91,094;90,525
BSIF;13x13;10;0,2;linear;100;90,833;90,498
BSIF;15x15;7;0,2;linear;100;91,042;90,484
BSIF;13x13;9;0,2;rbf;100;90,833;90,465
BSIF;9x9;10;N/A;rbf;10;91,25;90,463
BSIF;15x15;8;0,6;poly;100;90,833;90,45
BSIF;15x15;8;0,8;poly;100;90,781;90,434
BSIF;13x13;11;0,2;linear;100;91,042;90,422
BSIF;11x11;8;0,6;linear;100;90,938;90,41
BSIF;15x15;7;0,2;linear;10;90,938;90,41
BSIF;9x9;10;0,8;rbf;100;91,198;90,408
BSIF;9x9;10;N/A;rbf;100;91,198;90,408
BSIF;9x9;10;0,8;rbf;10;91,198;90,408
BSIF;15x15;7;0,8;poly;10;90,052;90,382
BSIF;13x13;11;0,2;linear;10;90,99;90,368
BSIF;11x11;8;0,6;linear;10;90,885;90,349
BSIF;9x9;10;0,6;rbf;100;91,146;90,34
BSIF;9x9;10;0,6;rbf;10;91,146;90,34
BSIF;9x9;10;0,4;linear;10;91,094;90,332
BSIF;15x15;11;0,6;poly;100;90,312;90,305
BSIF;9x9;10;0,4;linear;100;91,042;90,281
BSIF;15x15;8;0,4;poly;100;90,729;90,265
BSIF;15x15;7;0,6;poly;10;90;90,221
BSIF;13x13;6;0,4;rbf;10;90,938;90,214
BSIF;13x13;6;0,4;rbf;100;90,938;90,214
BSIF;9x9;10;N/A;linear;1;91,146;90,211
BSIF;17x17;11;0,6;sigmoid;10;90,312;90,209
BSIF;9x9;10;0,8;linear;1;91,146;90,199
BSIF;17x17;12;0,8;sigmoid;10;90,156;90,192
BSIF;15x15;5;0,4;rbf;10;90,833;90,185
BSIF;15x15;7;0,6;sigmoid;1;90,625;90,162
BSIF;15x15;11;0,8;poly;100;90,156;90,152
BSIF;15x15;5;0,4;rbf;100;90,781;90,133
BSIF;13x13;10;0,8;poly;100;90,26;90,123
BSIF;11x11;12;N/A;linear;10;90,729;90,109
BSIF;11x11;12;N/A;linear;100;90,729;90,109
BSIF;13x13;10;0,6;poly;10;90,052;90,101
BSIF;17x17;12;0,2;poly;100;90,208;90,096
BSIF;11x11;12;0,8;linear;10;90,677;90,067
BSIF;11x11;12;0,8;linear;100;90,677;90,067
BSIF;17x17;9;0,2;poly;10;90,365;90,047
BSIF;17x17;10;0,6;sigmoid;10;89,792;90,042
BSIF;13x13;10;0,6;poly;100;90,26;90,004
BSIF;15x15;11;0,4;poly;100;90;90
BSIF;9x9;10;0,6;linear;1;90,938;89,989
BSIF;9x9;10;0,4;rbf;100;90,677;89,967
BSIF;9x9;10;0,4;rbf;10;90,677;89,967
BSIF;11x11;8;N/A;poly;100;90,625;89,958
BSIF;11x11;8;N/A;poly;10;90,625;89,958
BSIF;11x11;8;N/A;poly;1;90,625;89,958
BSIF;13x13;10;0,8;poly;10;89,792;89,95
BSIF;11x11;12;0,6;linear;100;90,573;89,934
BSIF;11x11;12;0,6;linear;10;90,573;89,934
BSIF;15x15;11;0,6;poly;10;89,844;89,895
BSIF;17x17;11;0,4;sigmoid;1;90,156;89,893
BSIF;17x17;8;0,2;poly;100;90,156;89,859
BSIF;13x13;10;0,4;poly;10;89,792;89,841
BSIF;13x13;10;0,4;poly;100;90,104;89,839
BSIF;15x15;11;0,8;poly;10;89,74;89,822
BSIF;17x17;12;0,6;sigmoid;10;89,844;89,813
BSIF;17x17;12;0,4;sigmoid;1;90,26;89,773
BSIF;17x17;10;0,4;sigmoid;1;90,104;89,764
BSIF;13x13;9;0,2;linear;100;90,104;89,699
BSIF;15x15;7;0,4;poly;10;89,479;89,652
BSIF;17x17;7;0,2;poly;100;89,844;89,634
BSIF;15x15;8;0,6;poly;10;89,688;89,619
BSIF;17x17;6;0,2;poly;10;89,583;89,619
BSIF;11x11;8;0,8;rbf;1;90,208;89,587
BSIF;15x15;8;0,8;poly;10;89,583;89,556
BSIF;15x15;11;0,4;poly;10;89,479;89,536
BSIF;13x13;9;0,2;linear;10;89,896;89,485
BSIF;11x11;8;0,4;rbf;100;90,052;89,456
BSIF;11x11;8;0,4;rbf;10;90,052;89,456
BSIF;11x11;8;N/A;rbf;1;90,052;89,43
BSIF;11x11;12;N/A;linear;1;90,208;89,427
BSIF;15x15;8;0,4;poly;10;89,531;89,41
BSIF;15x15;12;0,8;poly;100;89,01;89,316
BSIF;13x13;6;0,4;linear;10;89,896;89,314
BSIF;15x15;12;0,6;poly;100;89,01;89,312
BSIF;11x11;12;0,8;linear;1;90,104;89,29
BSIF;15x15;12;0,4;poly;100;89,01;89,25
BSIF;13x13;6;0,4;linear;100;89,844;89,245
BSIF;17x17;12;0,2;poly;10;89,01;89,241
BSIF;9x9;9;N/A;linear;10;89,896;89,228
BSIF;9x9;9;N/A;linear;100;89,896;89,228
BSIF;17x17;8;0,4;sigmoid;1;89,427;89,221
BSIF;9x9;10;0,4;linear;1;90,104;89,202
BSIF;17x17;5;0,8;poly;100;89,01;89,177
