Fitur;Ukuran;Bit;PCA;Kernel;C;Akurasi;Macro F1-score
MTCD+BSIF;9x9;10;0,8;linear;1;98,177;98,063
MTCD+BSIF;9x9;10;N/A;linear;10;98,177;98,061
MTCD+BSIF;9x9;10;N/A;linear;100;98,177;98,061
MTCD+BSIF;9x9;10;0,6;linear;1;98,177;98,058
MTCD+BSIF;7x7;5;0,8;linear;10;98,177;98,056
MTCD+BSIF;7x7;5;N/A;linear;100;98,177;98,056
MTCD+BSIF;7x7;5;0,8;linear;100;98,177;98,056
MTCD+BSIF;7x7;5;N/A;linear;10;98,177;98,056
MTCD+BSIF;13x13;9;0,2;rbf;10;98,125;98,055
MTCD+BSIF;13x13;9;0,2;rbf;100;98,125;98,055
MTCD+BSIF;11x11;7;0,4;linear;1;98,177;98,044
MTCD+BSIF;9x9;8;N/A;poly;10;98,125;98,04
MTCD+BSIF;9x9;8;N/A;poly;100;98,125;98,04
MTCD+BSIF;9x9;8;N/A;poly;1;98,125;98,036
MTCD+BSIF;11x11;10;0,4;rbf;10;98,177;98,032
MTCD+BSIF;11x11;10;0,4;rbf;100;98,177;98,032
MTCD+BSIF;17x17;8;N/A;rbf;1;98,229;98,025
MTCD+BSIF;13x13;7;0,8;rbf;1;98,229;98,025
MTCD+BSIF;11x11;11;0,4;linear;1;98,229;98,024
MTCD+BSIF;17x17;7;0,4;sigmoid;1;98,229;98,017
MTCD+BSIF;17x17;7;0,6;sigmoid;1;98,229;98,01
MTCD+BSIF;7x7;5;0,6;linear;10;98,125;98,004
MTCD+BSIF;7x7;5;0,6;linear;100;98,125;98,004
MTCD+BSIF;11x11;6;N/A;linear;100;98,125;98,003
MTCD+BSIF;11x11;6;N/A;linear;10;98,125;98,003
MTCD+BSIF;7x7;5;N/A;poly;100;98,125;98,002
MTCD+BSIF;7x7;5;N/A;poly;10;98,125;98,002
MTCD+BSIF;9x9;10;N/A;linear;1;98,125;97,996
MTCD+BSIF;11x11;10;0,2;rbf;10;98,073;97,994
MTCD+BSIF;11x11;10;0,2;rbf;100;98,073;97,994
MTCD+BSIF;11x11;6;N/A;rbf;10;98,125;97,993
MTCD+BSIF;9x9;8;0,8;linear;1;98,073;97,985
MTCD+BSIF;9x9;8;N/A;linear;1;98,073;97,982
MTCD+BSIF;11x11;9;0,2;linear;10;98,073;97,98
MTCD+BSIF;11x11;9;0,2;linear;100;98,073;97,98
MTCD+BSIF;7x7;5;0,8;linear;1;98,073;97,963
MTCD+BSIF;7x7;5;N/A;linear;1;98,073;97,963
MTCD+BSIF;11x11;11;N/A;poly;100;98,125;97,947
MTCD+BSIF;11x11;11;N/A;poly;10;98,125;97,947
MTCD+BSIF;13x13;5;0,2;rbf;10;98,073;97,943
MTCD+BSIF;13x13;5;0,2;rbf;100;98,073;97,943
MTCD+BSIF;9x9;8;0,6;linear;1;98,021;97,93
MTCD+BSIF;11x11;8;N/A;rbf;10;98,177;97,927
MTCD+BSIF;11x11;8;N/A;rbf;100;98,177;97,927
MTCD+BSIF;13x13;7;0,4;rbf;1;98,125;97,922
MTCD+BSIF;7x7;5;0,4;linear;100;98,021;97,898
MTCD+BSIF;7x7;5;0,4;linear;10;98,021;97,898
MTCD+BSIF;9x9;10;N/A;poly;100;98,021;97,898
MTCD+BSIF;9x9;10;N/A;poly;1;98,021;97,898
MTCD+BSIF;9x9;10;N/A;poly;10;98,021;97,898
MTCD+BSIF;11x11;6;0,6;linear;10;98,021;97,896
MTCD+BSIF;11x11;6;0,6;linear;100;98,021;97,896
MTCD+BSIF;11x11;6;0,8;linear;100;98,021;97,89
MTCD+BSIF;11x11;6;0,8;linear;10;98,021;97,89
MTCD+BSIF;9x9;7;0,4;linear;100;97,969;97,882
MTCD+BSIF;9x9;7;0,4;linear;10;97,969;97,882
MTCD+BSIF;13x13;9;0,2;linear;1;98,021;97,878
MTCD+BSIF;17x17;7;0,4;sigmoid;10;98,021;97,877
MTCD+BSIF;13x13;11;0,2;rbf;100;97,969;97,876
MTCD+BSIF;13x13;11;0,2;rbf;10;97,969;97,876
MTCD+BSIF;11x11;9;0,2;rbf;10;97,969;97,867
MTCD+BSIF;11x11;9;0,2;rbf;100;97,969;97,867
MTCD+BSIF;11x11;8;0,4;linear;10;98,021;97,859
MTCD+BSIF;11x11;8;0,4;linear;100;98,021;97,859
MTCD+BSIF;11x11;8;0,4;linear;1;98,021;97,857
MTCD+BSIF;7x7;5;0,6;linear;1;97,969;97,857
MTCD+BSIF;9x9;10;0,4;linear;1;97,969;97,855
MTCD+BSIF;11x11;11;N/A;poly;1;98,073;97,842
MTCD+BSIF;15x15;6;0,2;rbf;100;97,969;97,831
MTCD+BSIF;9x9;7;0,8;linear;1;97,969;97,83
MTCD+BSIF;17x17;6;N/A;rbf;1;98,177;97,828
MTCD+BSIF;9x9;8;0,8;linear;100;97,917;97,827
MTCD+BSIF;9x9;8;N/A;linear;100;97,917;97,827
MTCD+BSIF;9x9;8;0,8;linear;10;97,917;97,827
MTCD+BSIF;9x9;8;N/A;linear;10;97,917;97,827
MTCD+BSIF;13x13;8;0,6;rbf;1;98,021;97,818
MTCD+BSIF;11x11;10;0,4;rbf;1;98,021;97,816
MTCD+BSIF;11x11;10;0,6;rbf;1;98,021;97,812
MTCD+BSIF;11x11;8;0,6;rbf;100;98,073;97,808
MTCD+BSIF;11x11;8;0,6;rbf;10;98,073;97,808
MTCD+BSIF;13x13;11;0,2;linear;10;97,917;97,806
MTCD+BSIF;13x13;11;0,2;linear;100;97,917;97,806
MTCD+BSIF;11x11;8;0,8;rbf;10;98,073;97,805
MTCD+BSIF;11x11;8;0,8;rbf;100;98,073;97,805
MTCD+BSIF;7x7;5;0,4;linear;1;97,917;97,805
MTCD+BSIF;11x11;6;N/A;linear;1;97,969;97,795
MTCD+BSIF;7x7;5;0,8;rbf;100;97,917;97,791
MTCD+BSIF;7x7;5;0,6;rbf;10;97,917;97,791
MTCD+BSIF;7x7;5;0,8;rbf;10;97,917;97,791
MTCD+BSIF;7x7;5;0,6;rbf;100;97,917;97,791
MTCD+BSIF;9x9;9;0,6;rbf;10;97,917;97,79
MTCD+BSIF;9x9;9;0,6;rbf;100;97,917;97,79
MTCD+BSIF;15x15;6;0,2;rbf;1;98,021;97,778
MTCD+BSIF;9x9;8;0,6;linear;10;97,865;97,776
MTCD+BSIF;9x9;8;0,6;linear;100;97,865;97,776
MTCD+BSIF;15x15;6;0,2;rbf;10;97,917;97,771
MTCD+BSIF;13x13;8;0,8;rbf;1;97,969;97,768
MTCD+BSIF;13x13;11;0,2;linear;1;97,969;97,764
MTCD+BSIF;11x11;5;N/A;rbf;10;97,865;97,764
MTCD+BSIF;11x11;5;N/A;rbf;100;97,865;97,764
MTCD+BSIF;9x9;7;0,6;linear;1;97,917;97,761
MTCD+BSIF;11x11;10;0,8;rbf;1;97,969;97,757
MTCD+BSIF;13x13;6;0,8;rbf;1;97,969;97,755
MTCD+BSIF;13x13;9;0,2;linear;100;97,917;97,755
MTCD+BSIF;13x13;9;0,2;linear;10;97,917;97,755
MTCD+BSIF;13x13;5;0,2;linear;1;97,917;97,755
MTCD+BSIF;13x13;7;0,2;rbf;10;97,865;97,755
MTCD+BSIF;13x13;7;0,2;rbf;100;97,865;97,755
MTCD+BSIF;9x9;8;0,6;rbf;10;97,865;97,745
MTCD+BSIF;9x9;8;0,6;rbf;100;97,865;97,745
MTCD+BSIF;13x13;7;0,2;linear;1;97,917;97,744
MTCD+BSIF;9x9;7;N/A;linear;1;97,917;97,741
MTCD+BSIF;11x11;9;0,8;rbf;1;97,969;97,736
MTCD+BSIF;11x11;6;0,8;linear;1;97,917;97,735
MTCD+BSIF;7x7;5;0,4;rbf;100;97,865;97,735
MTCD+BSIF;7x7;5;0,4;rbf;10;97,865;97,735
MTCD+BSIF;11x11;5;N/A;linear;10;97,812;97,726
MTCD+BSIF;11x11;5;N/A;linear;100;97,812;97,726
MTCD+BSIF;9x9;8;0,4;linear;1;97,812;97,725
MTCD+BSIF;9x9;10;0,8;rbf;100;97,865;97,72
MTCD+BSIF;9x9;10;0,8;rbf;10;97,865;97,72
MTCD+BSIF;11x11;8;0,4;rbf;10;97,969;97,712
MTCD+BSIF;11x11;8;0,4;rbf;100;97,969;97,712
MTCD+BSIF;9x9;10;0,6;rbf;100;97,865;97,709
MTCD+BSIF;9x9;10;0,6;rbf;10;97,865;97,709
MTCD+BSIF;13x13;6;0,4;rbf;1;97,917;97,707
MTCD+BSIF;11x11;6;0,6;rbf;100;97,865;97,704
MTCD+BSIF;11x11;6;0,6;rbf;10;97,865;97,704
MTCD+BSIF;9x9;8;0,8;rbf;10;97,812;97,701
MTCD+BSIF;9x9;8;0,8;rbf;100;97,812;97,701
MTCD+BSIF;15x15;9;N/A;rbf;1;97,969;97,685
MTCD+BSIF;11x11;5;0,6;rbf;100;97,812;97,678
MTCD+BSIF;11x11;5;0,6;rbf;10;97,812;97,678
MTCD+BSIF;11x11;11;0,6;rbf;100;97,865;97,673
MTCD+BSIF;11x11;11;0,6;rbf;10;97,865;97,673
MTCD+BSIF;9x9;9;0,8;rbf;100;97,812;97,671
MTCD+BSIF;9x9;9;0,8;rbf;10;97,812;97,671
MTCD+BSIF;7x7;6;0,6;linear;10;97,812;97,666
MTCD+BSIF;7x7;6;0,6;linear;100;97,812;97,666
MTCD+BSIF;13x13;5;0,8;rbf;1;97,917;97,665
MTCD+BSIF;11x11;5;0,8;linear;100;97,76;97,664
MTCD+BSIF;11x11;5;0,8;linear;10;97,76;97,664
MTCD+BSIF;9x9;9;N/A;linear;100;97,812;97,663
MTCD+BSIF;9x9;9;0,8;linear;10;97,812;97,663
MTCD+BSIF;9x9;9;N/A;linear;10;97,812;97,663
MTCD+BSIF;9x9;9;0,8;linear;100;97,812;97,663
MTCD+BSIF;13x13;6;0,6;rbf;1;97,865;97,654
MTCD+BSIF;11x11;6;0,8;rbf;10;97,812;97,653
MTCD+BSIF;11x11;6;0,8;rbf;100;97,812;97,653
MTCD+BSIF;13x13;12;0,6;rbf;10;97,865;97,651
MTCD+BSIF;13x13;12;0,8;rbf;100;97,865;97,651
MTCD+BSIF;13x13;12;0,6;rbf;100;97,865;97,651
MTCD+BSIF;13x13;12;0,8;rbf;10;97,865;97,651
MTCD+BSIF;13x13;6;0,2;linear;100;97,76;97,65
MTCD+BSIF;13x13;6;0,2;linear;10;97,76;97,65
MTCD+BSIF;9x9;8;0,4;rbf;10;97,76;97,64
MTCD+BSIF;9x9;8;0,4;rbf;100;97,76;97,64
MTCD+BSIF;11x11;6;N/A;poly;100;97,76;97,638
MTCD+BSIF;11x11;6;N/A;poly;10;97,76;97,638
MTCD+BSIF;15x15;10;N/A;rbf;1;97,917;97,632
MTCD+BSIF;11x11;6;0,6;linear;1;97,812;97,63
MTCD+BSIF;9x9;9;0,4;rbf;10;97,76;97,628
MTCD+BSIF;9x9;9;0,4;rbf;100;97,76;97,628
MTCD+BSIF;11x11;11;0,8;rbf;100;97,812;97,626
MTCD+BSIF;11x11;11;0,8;rbf;10;97,812;97,626
MTCD+BSIF;15x15;8;0,2;rbf;1;97,812;97,62
MTCD+BSIF;11x11;11;0,4;rbf;100;97,812;97,616
MTCD+BSIF;11x11;11;0,4;rbf;10;97,812;97,616
MTCD+BSIF;11x11;9;0,6;rbf;1;97,865;97,611
MTCD+BSIF;7x7;6;N/A;rbf;10;97,76;97,611
MTCD+BSIF;9x9;9;0,6;linear;10;97,76;97,609
MTCD+BSIF;9x9;9;0,6;linear;100;97,76;97,609
MTCD+BSIF;7x7;6;N/A;rbf;100;97,76;97,605
MTCD+BSIF;13x13;6;0,2;rbf;100;97,708;97,601
MTCD+BSIF;13x13;6;0,2;rbf;10;97,708;97,601
MTCD+BSIF;9x9;7;0,4;linear;1;97,76;97,592
MTCD+BSIF;15x15;11;0,2;rbf;1;97,812;97,582
MTCD+BSIF;11x11;6;N/A;poly;1;97,76;97,58
MTCD+BSIF;11x11;10;0,2;linear;1;97,76;97,571
MTCD+BSIF;9x9;8;0,4;linear;100;97,656;97,57
MTCD+BSIF;9x9;8;0,4;linear;10;97,656;97,57
MTCD+BSIF;11x11;7;0,2;linear;100;97,656;97,569
MTCD+BSIF;11x11;7;0,2;linear;10;97,656;97,569
MTCD+BSIF;9x9;10;0,4;rbf;100;97,708;97,556
MTCD+BSIF;9x9;10;0,4;rbf;10;97,708;97,556
MTCD+BSIF;9x9;9;N/A;poly;10;97,708;97,553
MTCD+BSIF;9x9;9;N/A;poly;1;97,708;97,553
MTCD+BSIF;9x9;9;N/A;poly;100;97,708;97,553
MTCD+BSIF;7x7;6;0,8;linear;100;97,708;97,553
MTCD+BSIF;7x7;6;0,8;linear;10;97,708;97,553
MTCD+BSIF;7x7;6;N/A;linear;100;97,708;97,546
MTCD+BSIF;7x7;6;N/A;linear;10;97,708;97,546
MTCD+BSIF;7x7;6;N/A;poly;100;97,708;97,545
MTCD+BSIF;7x7;6;N/A;poly;10;97,708;97,545
MTCD+BSIF;13x13;12;0,4;rbf;100;97,76;97,541
MTCD+BSIF;13x13;12;0,4;rbf;10;97,76;97,541
MTCD+BSIF;11x11;12;N/A;rbf;100;97,76;97,527
MTCD+BSIF;11x11;12;N/A;rbf;10;97,76;97,527
MTCD+BSIF;11x11;5;0,4;rbf;10;97,656;97,517
MTCD+BSIF;11x11;5;0,4;rbf;100;97,656;97,517
MTCD+BSIF;13x13;5;0,4;rbf;1;97,76;97,512
MTCD+BSIF;17x17;5;0,8;sigmoid;1;97,76;97,505
MTCD+BSIF;13x13;5;0,6;rbf;1;97,76;97,505
MTCD+BSIF;11x11;5;0,8;rbf;10;97,656;97,505
MTCD+BSIF;11x11;5;0,8;rbf;100;97,656;97,505
MTCD+BSIF;9x9;9;0,4;linear;10;97,656;97,503
MTCD+BSIF;9x9;9;0,4;linear;100;97,656;97,503
MTCD+BSIF;9x9;9;0,8;linear;1;97,656;97,502
MTCD+BSIF;9x9;9;N/A;linear;1;97,656;97,502
MTCD+BSIF;9x9;9;0,6;linear;1;97,656;97,499
MTCD+BSIF;11x11;6;0,4;rbf;10;97,656;97,483
MTCD+BSIF;11x11;6;0,4;rbf;100;97,656;97,483
MTCD+BSIF;13x13;10;0,2;rbf;1;97,656;97,481
MTCD+BSIF;9x9;6;0,8;linear;1;97,708;97,48
MTCD+BSIF;11x11;12;0,8;linear;10;97,708;97,478
MTCD+BSIF;11x11;12;0,8;linear;100;97,708;97,478
MTCD+BSIF;11x11;5;0,6;linear;100;97,604;97,478
MTCD+BSIF;11x11;5;0,6;linear;10;97,604;97,478
MTCD+BSIF;9x9;6;N/A;linear;1;97,708;97,477
MTCD+BSIF;11x11;12;0,6;linear;1;97,656;97,475
MTCD+BSIF;9x9;7;0,8;rbf;100;97,604;97,474
MTCD+BSIF;9x9;7;0,8;rbf;10;97,604;97,474
MTCD+BSIF;9x9;5;N/A;rbf;10;97,708;97,471
MTCD+BSIF;11x11;6;0,4;linear;100;97,604;97,467
MTCD+BSIF;11x11;6;0,4;linear;10;97,604;97,467
MTCD+BSIF;11x11;5;0,8;linear;1;97,656;97,452
MTCD+BSIF;11x11;5;N/A;linear;1;97,656;97,452
MTCD+BSIF;9x9;6;N/A;rbf;100;97,656;97,437
MTCD+BSIF;11x11;7;0,4;rbf;1;97,656;97,435
MTCD+BSIF;9x9;6;0,6;linear;1;97,656;97,428
MTCD+BSIF;9x9;5;0,8;linear;1;97,656;97,428
MTCD+BSIF;9x9;5;N/A;linear;1;97,656;97,428
MTCD+BSIF;9x9;7;0,6;rbf;10;97,552;97,428
MTCD+BSIF;9x9;7;0,6;rbf;100;97,552;97,428
MTCD+BSIF;11x11;12;0,8;linear;1;97,656;97,425
MTCD+BSIF;9x9;7;0,4;rbf;10;97,552;97,421
MTCD+BSIF;9x9;7;0,4;rbf;100;97,552;97,421
MTCD+BSIF;11x11;12;N/A;linear;100;97,656;97,419
MTCD+BSIF;11x11;12;N/A;linear;10;97,656;97,419
MTCD+BSIF;11x11;12;0,6;linear;10;97,604;97,419
MTCD+BSIF;11x11;12;0,6;linear;100;97,604;97,419
MTCD+BSIF;17x17;5;0,6;sigmoid;1;97,708;97,418
MTCD+BSIF;15x15;5;0,2;rbf;1;97,708;97,414
MTCD+BSIF;9x9;6;N/A;rbf;10;97,604;97,385
MTCD+BSIF;9x9;9;0,4;linear;1;97,552;97,384
MTCD+BSIF;13x13;8;0,4;rbf;1;97,604;97,377
MTCD+BSIF;17x17;5;0,4;sigmoid;1;97,656;97,372
MTCD+BSIF;11x11;12;N/A;linear;1;97,604;97,367
MTCD+BSIF;17x17;6;0,6;sigmoid;10;97,552;97,365
MTCD+BSIF;11x11;6;0,4;linear;1;97,604;97,364
MTCD+BSIF;17x17;8;0,8;sigmoid;1;97,656;97,362
MTCD+BSIF;9x9;6;N/A;linear;10;97,604;97,361
MTCD+BSIF;9x9;6;0,8;linear;10;97,604;97,361
MTCD+BSIF;9x9;6;N/A;linear;100;97,604;97,361
MTCD+BSIF;9x9;6;0,8;linear;100;97,604;97,361
MTCD+BSIF;15x15;12;0,2;rbf;1;97,552;97,343
MTCD+BSIF;11x11;9;0,2;linear;1;97,5;97,343
MTCD+BSIF;11x11;5;0,6;linear;1;97,552;97,338
MTCD+BSIF;15x15;8;N/A;rbf;1;97,604;97,336
MTCD+BSIF;9x9;6;N/A;poly;1;97,552;97,331
MTCD+BSIF;11x11;9;0,4;rbf;1;97,604;97,329
MTCD+BSIF;17x17;6;0,8;sigmoid;10;97,5;97,327
MTCD+BSIF;9x9;10;0,2;linear;10;97,448;97,326
MTCD+BSIF;9x9;10;0,2;linear;100;97,448;97,326
MTCD+BSIF;9x9;5;N/A;rbf;100;97,552;97,325
MTCD+BSIF;9x9;5;0,8;rbf;100;97,552;97,318
MTCD+BSIF;9x9;5;0,8;rbf;10;97,552;97,318
MTCD+BSIF;17x17;6;0,8;sigmoid;1;97,656;97,309
MTCD+BSIF;17x17;8;0,6;sigmoid;1;97,604;97,308
MTCD+BSIF;11x11;7;0,8;rbf;1;97,552;97,308
MTCD+BSIF;9x9;6;0,6;linear;100;97,552;97,307
MTCD+BSIF;9x9;6;0,6;linear;10;97,552;97,307
MTCD+BSIF;9x9;5;N/A;linear;100;97,5;97,291
MTCD+BSIF;9x9;5;N/A;linear;10;97,5;97,291
MTCD+BSIF;9x9;10;0,2;linear;1;97,448;97,283
MTCD+BSIF;9x9;11;0,6;linear;1;97,448;97,28
MTCD+BSIF;9x9;5;0,6;linear;1;97,5;97,276
MTCD+BSIF;11x11;7;0,6;rbf;1;97,5;97,265
MTCD+BSIF;17x17;6;0,6;sigmoid;1;97,604;97,262
MTCD+BSIF;11x11;12;0,4;linear;1;97,448;97,261
MTCD+BSIF;11x11;12;N/A;poly;10;97,448;97,259
MTCD+BSIF;11x11;12;N/A;poly;100;97,448;97,259
MTCD+BSIF;11x11;12;N/A;poly;1;97,448;97,259
MTCD+BSIF;9x9;5;0,6;rbf;10;97,5;97,252
MTCD+BSIF;9x9;5;0,6;rbf;100;97,5;97,252
MTCD+BSIF;11x11;6;0,2;rbf;100;97,396;97,247
MTCD+BSIF;11x11;5;N/A;poly;10;97,396;97,241
MTCD+BSIF;11x11;5;N/A;poly;100;97,396;97,241
MTCD+BSIF;9x9;5;0,8;linear;100;97,448;97,235
MTCD+BSIF;9x9;5;0,8;linear;10;97,448;97,235
MTCD+BSIF;11x11;7;0,2;rbf;10;97,344;97,23
MTCD+BSIF;9x9;5;0,6;linear;100;97,448;97,228
MTCD+BSIF;9x9;5;0,6;linear;10;97,448;97,228
MTCD+BSIF;7x7;6;0,4;linear;100;97,396;97,224
MTCD+BSIF;7x7;6;0,4;linear;10;97,396;97,224
MTCD+BSIF;11x11;5;0,4;linear;1;97,448;97,222
MTCD+BSIF;17x17;7;0,2;sigmoid;1;97,448;97,219
MTCD+BSIF;7x7;6;N/A;poly;1;97,396;97,217
MTCD+BSIF;9x9;10;0,6;rbf;1;97,396;97,217
MTCD+BSIF;11x11;5;0,4;linear;100;97,344;97,204
MTCD+BSIF;11x11;5;0,4;linear;10;97,344;97,204
MTCD+BSIF;17x17;5;N/A;rbf;1;97,656;97,195
MTCD+BSIF;11x11;6;0,2;rbf;10;97,344;97,194
MTCD+BSIF;11x11;7;0,2;rbf;100;97,292;97,178
MTCD+BSIF;11x11;11;0,2;linear;100;97,396;97,176
MTCD+BSIF;11x11;11;0,2;linear;10;97,396;97,176
MTCD+BSIF;7x7;7;N/A;linear;100;97,292;97,172
MTCD+BSIF;7x7;7;N/A;linear;10;97,292;97,172
MTCD+BSIF;9x9;5;0,4;linear;10;97,396;97,171
MTCD+BSIF;9x9;5;0,4;linear;100;97,396;97,171
MTCD+BSIF;11x11;8;0,8;rbf;1;97,448;97,17
MTCD+BSIF;9x9;10;0,8;rbf;1;97,344;97,164
MTCD+BSIF;7x7;5;0,2;linear;1;97,292;97,164
MTCD+BSIF;13x13;8;0,2;rbf;10;97,292;97,161
MTCD+BSIF;13x13;8;0,2;rbf;100;97,292;97,161
MTCD+BSIF;15x15;7;N/A;rbf;1;97,5;97,158
MTCD+BSIF;11x11;11;0,2;rbf;10;97,396;97,154
MTCD+BSIF;11x11;11;0,2;rbf;100;97,396;97,154
MTCD+BSIF;9x9;5;0,4;linear;1;97,396;97,149
MTCD+BSIF;7x7;7;N/A;rbf;100;97,24;97,128
MTCD+BSIF;11x11;12;0,4;linear;10;97,344;97,121
MTCD+BSIF;11x11;12;0,4;linear;100;97,344;97,121
MTCD+BSIF;7x7;7;0,6;linear;10;97,24;97,118
MTCD+BSIF;7x7;7;0,8;linear;100;97,24;97,118
MTCD+BSIF;7x7;7;0,6;linear;100;97,24;97,118
MTCD+BSIF;7x7;7;0,8;linear;10;97,24;97,118
MTCD+BSIF;17x17;6;0,4;sigmoid;10;97,292;97,116
MTCD+BSIF;17x17;8;0,4;sigmoid;1;97,448;97,115
MTCD+BSIF;17x17;6;0,4;sigmoid;1;97,448;97,11
MTCD+BSIF;9x9;6;0,4;linear;10;97,344;97,11
MTCD+BSIF;9x9;6;0,4;linear;100;97,344;97,11
MTCD+BSIF;11x11;8;0,6;rbf;1;97,396;97,097
MTCD+BSIF;7x7;5;0,2;rbf;100;97,24;97,093
MTCD+BSIF;7x7;5;0,2;rbf;10;97,24;97,093
MTCD+BSIF;7x7;5;0,2;linear;10;97,24;97,091
MTCD+BSIF;9x9;11;0,8;linear;1;97,292;97,089
MTCD+BSIF;9x9;11;N/A;linear;10;97,292;97,085
MTCD+BSIF;9x9;11;N/A;linear;100;97,292;97,085
MTCD+BSIF;9x9;11;0,8;linear;100;97,292;97,083
MTCD+BSIF;9x9;11;0,8;linear;10;97,292;97,083
MTCD+BSIF;9x9;11;N/A;poly;1;97,292;97,071
MTCD+BSIF;9x9;6;N/A;poly;100;97,292;97,068
MTCD+BSIF;9x9;6;N/A;poly;10;97,292;97,068
MTCD+BSIF;9x9;11;N/A;rbf;10;97,24;97,067
MTCD+BSIF;9x9;11;N/A;rbf;100;97,24;97,067
MTCD+BSIF;11x11;8;0,4;rbf;1;97,344;97,064
MTCD+BSIF;9x9;11;0,4;linear;1;97,24;97,063
MTCD+BSIF;9x9;6;0,4;linear;1;97,292;97,062
MTCD+BSIF;11x11;7;0,2;linear;1;97,292;97,048
MTCD+BSIF;9x9;5;0,4;rbf;10;97,292;97,046
MTCD+BSIF;9x9;5;0,4;rbf;100;97,292;97,046
MTCD+BSIF;9x9;11;N/A;linear;1;97,24;97,036
MTCD+BSIF;11x11;11;0,6;rbf;1;97,292;97,031
MTCD+BSIF;13x13;6;0,2;linear;1;97,292;97,03
MTCD+BSIF;9x9;11;N/A;poly;100;97,24;97,025
MTCD+BSIF;9x9;11;N/A;poly;10;97,24;97,025
MTCD+BSIF;7x7;7;N/A;rbf;10;97,135;97,017
MTCD+BSIF;9x9;7;0,2;linear;100;97,135;97,009
MTCD+BSIF;9x9;7;0,2;linear;10;97,135;97,009
MTCD+BSIF;13x13;5;0,2;rbf;1;97,292;97,008
MTCD+BSIF;13x13;9;0,2;rbf;1;97,24;97,007
MTCD+BSIF;7x7;6;0,8;rbf;100;97,188;97,005
MTCD+BSIF;7x7;6;0,8;rbf;10;97,188;97,005
MTCD+BSIF;9x9;9;0,2;rbf;100;97,135;96,982
MTCD+BSIF;9x9;9;0,2;rbf;10;97,135;96,982
MTCD+BSIF;7x7;5;0,2;linear;100;97,135;96,981
MTCD+BSIF;7x7;6;0,6;linear;1;97,188;96,98
MTCD+BSIF;7x7;6;0,8;linear;1;97,188;96,98
MTCD+BSIF;7x7;6;N/A;linear;1;97,188;96,98
MTCD+BSIF;11x11;11;0,8;rbf;1;97,24;96,978
MTCD+BSIF;9x9;11;0,6;linear;10;97,188;96,978
MTCD+BSIF;9x9;11;0,6;linear;100;97,188;96,978
MTCD+BSIF;11x11;5;N/A;poly;1;97,24;96,962
MTCD+BSIF;7x7;6;0,6;rbf;100;97,135;96,956
MTCD+BSIF;7x7;6;0,6;rbf;10;97,135;96,956
MTCD+BSIF;7x7;7;0,4;linear;100;97,083;96,952
MTCD+BSIF;7x7;7;0,4;linear;10;97,083;96,952
MTCD+BSIF;11x11;11;0,2;linear;1;97,24;96,951
MTCD+BSIF;13x13;6;0,2;rbf;1;97,188;96,945
MTCD+BSIF;9x9;5;N/A;poly;100;97,188;96,945
MTCD+BSIF;9x9;5;N/A;poly;10;97,188;96,945
MTCD+BSIF;9x9;10;0,4;rbf;1;97,135;96,943
MTCD+BSIF;9x9;5;N/A;poly;1;97,188;96,942
MTCD+BSIF;9x9;11;0,4;linear;100;97,135;96,914
MTCD+BSIF;9x9;11;0,4;linear;10;97,135;96,914
MTCD+BSIF;11x11;10;0,2;rbf;1;97,188;96,906
MTCD+BSIF;17x17;7;0,8;sigmoid;100;97,031;96,897
MTCD+BSIF;9x9;8;0,2;linear;10;97,031;96,881
MTCD+BSIF;9x9;8;0,2;linear;100;97,031;96,881
MTCD+BSIF;17x17;7;0,2;sigmoid;10;97,031;96,864
MTCD+BSIF;17x17;5;0,8;sigmoid;10;97,083;96,861
MTCD+BSIF;11x11;11;0,4;rbf;1;97,135;96,855
MTCD+BSIF;11x11;5;0,8;rbf;1;97,135;96,83
MTCD+BSIF;11x11;5;0,6;rbf;1;97,135;96,83
MTCD+BSIF;9x9;11;0,4;rbf;100;96,979;96,826
MTCD+BSIF;9x9;11;0,4;rbf;10;96,979;96,826
MTCD+BSIF;11x11;12;0,8;rbf;10;97,135;96,82
MTCD+BSIF;11x11;12;0,6;rbf;10;97,135;96,82
MTCD+BSIF;11x11;12;0,8;rbf;100;97,135;96,82
MTCD+BSIF;11x11;12;0,6;rbf;100;97,135;96,82
MTCD+BSIF;13x13;12;0,8;rbf;1;97,083;96,813
MTCD+BSIF;9x9;11;0,6;rbf;100;96,979;96,813
MTCD+BSIF;9x9;11;0,6;rbf;10;96,979;96,813
MTCD+BSIF;13x13;12;0,6;rbf;1;97,083;96,808
MTCD+BSIF;13x13;8;0,2;linear;100;97,031;96,806
MTCD+BSIF;13x13;8;0,2;linear;10;97,031;96,806
MTCD+BSIF;9x9;9;0,2;linear;100;96,979;96,802
MTCD+BSIF;9x9;9;0,2;linear;10;96,979;96,802
MTCD+BSIF;17x17;6;0,2;sigmoid;1;97,135;96,79
MTCD+BSIF;15x15;6;N/A;rbf;1;97,24;96,789
MTCD+BSIF;11x11;12;0,4;rbf;10;97,083;96,789
MTCD+BSIF;11x11;12;0,4;rbf;100;97,083;96,789
MTCD+BSIF;9x9;11;0,8;rbf;10;96,979;96,781
MTCD+BSIF;9x9;11;0,8;rbf;100;96,979;96,781
MTCD+BSIF;5x5;5;N/A;rbf;100;96,979;96,776
