Fitur;Ukuran;Bit;PCA;Kernel;C;Akurasi
BSIF;13x13;10;N/A;linear;10;96,406 $\pm$ 0,901
BSIF;13x13;10;0,6;rbf;10;96,406 $\pm$ 1,209
BSIF;13x13;10;0,6;rbf;100;96,406 $\pm$ 1,209
BSIF;13x13;10;0,6;linear;1;96,406 $\pm$ 1,562
BSIF;13x13;11;0,6;rbf;10;96,354 $\pm$ 1,254
BSIF;13x13;11;0,6;rbf;100;96,354 $\pm$ 1,254
BSIF;13x13;11;0,8;rbf;100;96,354 $\pm$ 1,338
BSIF;13x13;11;0,8;rbf;10;96,354 $\pm$ 1,338
BSIF;13x13;10;0,8;linear;100;96,354 $\pm$ 0,937
BSIF;13x13;10;0,8;linear;10;96,354 $\pm$ 0,937
BSIF;15x15;12;0,4;rbf;1;96,354 $\pm$ 1,855
BSIF;17x17;9;0,2;linear;10;96,302 $\pm$ 0,4
BSIF;13x13;11;N/A;poly;1;96,25 $\pm$ 1,052
BSIF;13x13;11;N/A;poly;100;96,25 $\pm$ 1,052
BSIF;13x13;11;N/A;poly;10;96,25 $\pm$ 1,052
BSIF;13x13;11;0,4;linear;1;96,25 $\pm$ 0,78
BSIF;13x13;10;N/A;poly;1;96,25 $\pm$ 1,151
BSIF;13x13;10;N/A;poly;100;96,25 $\pm$ 1,151
BSIF;13x13;10;N/A;poly;10;96,25 $\pm$ 1,151
BSIF;13x13;10;0,6;linear;100;96,25 $\pm$ 0,977
BSIF;13x13;10;0,6;linear;10;96,25 $\pm$ 0,977
BSIF;17x17;9;0,2;linear;100;96,198 $\pm$ 0,475
BSIF;13x13;11;0,4;rbf;10;96,198 $\pm$ 1,431
BSIF;13x13;11;0,4;rbf;100;96,198 $\pm$ 1,431
BSIF;13x13;10;0,4;rbf;1;96,198 $\pm$ 1,788
BSIF;13x13;9;0,8;rbf;100;96,198 $\pm$ 1,253
BSIF;13x13;9;0,8;rbf;10;96,198 $\pm$ 1,253
BSIF;13x13;9;N/A;rbf;10;96,146 $\pm$ 1,183
BSIF;13x13;9;N/A;rbf;100;96,146 $\pm$ 1,183
BSIF;17x17;12;0,2;linear;1;96,042 $\pm$ 1,524
BSIF;17x17;12;0,2;rbf;1;96,042 $\pm$ 1,206
BSIF;13x13;9;N/A;linear;1;95,938 $\pm$ 1,417
BSIF;17x17;12;0,2;rbf;10;95,938 $\pm$ 1,417
BSIF;17x17;12;0,2;rbf;100;95,938 $\pm$ 1,417
BSIF;13x13;10;0,4;linear;1;95,938 $\pm$ 1,708
BSIF;15x15;10;0,2;linear;10;95,885 $\pm$ 1,106
BSIF;13x13;9;0,6;rbf;100;95,885 $\pm$ 1,066
BSIF;13x13;9;0,6;rbf;10;95,885 $\pm$ 1,066
BSIF;13x13;10;0,4;rbf;100;95,885 $\pm$ 1,369
BSIF;13x13;10;0,4;rbf;10;95,885 $\pm$ 1,369
BSIF;13x13;11;0,4;linear;10;95,833 $\pm$ 1,284
BSIF;13x13;11;0,4;linear;100;95,833 $\pm$ 1,284
BSIF;15x15;10;0,2;linear;100;95,781 $\pm$ 1,2
BSIF;17x17;7;0,2;rbf;1;95,729 $\pm$ 1,401
BSIF;13x13;9;N/A;linear;100;95,677 $\pm$ 1,582
BSIF;13x13;9;N/A;linear;10;95,677 $\pm$ 1,582
BSIF;13x13;9;0,8;linear;10;95,677 $\pm$ 1,582
BSIF;13x13;9;0,8;linear;100;95,677 $\pm$ 1,582
BSIF;13x13;11;0,8;rbf;1;95,625 $\pm$ 2,301
BSIF;13x13;9;0,8;linear;1;95,625 $\pm$ 1,517
BSIF;13x13;11;N/A;rbf;1;95,573 $\pm$ 2,293
BSIF;17x17;6;0,2;rbf;1;95,573 $\pm$ 0,173
BSIF;15x15;6;N/A;rbf;1;95,573 $\pm$ 1,416
BSIF;17x17;5;N/A;linear;1;95,521 $\pm$ 1,254
BSIF;17x17;5;0,8;linear;1;95,521 $\pm$ 1,297
BSIF;17x17;7;0,2;linear;1;95,469 $\pm$ 1,126
BSIF;13x13;11;0,6;rbf;1;95,417 $\pm$ 2,068
BSIF;17x17;5;N/A;linear;10;95,365 $\pm$ 1,353
BSIF;17x17;5;0,6;linear;1;95,312 $\pm$ 1,237
BSIF;13x13;9;N/A;rbf;1;95,312 $\pm$ 2,322
BSIF;13x13;9;0,6;linear;1;95,312 $\pm$ 1,676
BSIF;17x17;5;N/A;linear;100;95,26 $\pm$ 1,446
BSIF;13x13;9;0,8;rbf;1;95,26 $\pm$ 2,207
BSIF;13x13;9;0,6;linear;100;95,26 $\pm$ 1,296
BSIF;13x13;9;0,6;linear;10;95,26 $\pm$ 1,296
BSIF;17x17;5;0,8;linear;10;95,208 $\pm$ 1,197
BSIF;17x17;6;0,2;linear;1;95,208 $\pm$ 0,39
BSIF;15x15;6;0,8;rbf;1;95,208 $\pm$ 1,276
BSIF;17x17;10;0,8;poly;100;95,208 $\pm$ 1,093
BSIF;17x17;5;N/A;rbf;1;95,156 $\pm$ 1,287
BSIF;17x17;5;0,4;linear;1;95,156 $\pm$ 1,076
BSIF;17x17;5;0,8;linear;100;95,156 $\pm$ 1,287
BSIF;13x13;11;0,4;rbf;1;95,156 $\pm$ 2,157
BSIF;13x13;9;N/A;poly;100;95,156 $\pm$ 1,596
BSIF;13x13;9;N/A;poly;10;95,156 $\pm$ 1,596
BSIF;13x13;9;N/A;poly;1;95,156 $\pm$ 1,596
BSIF;15x15;6;N/A;rbf;10;95,156 $\pm$ 1,025
BSIF;15x15;6;N/A;rbf;100;95,156 $\pm$ 1,025
BSIF;17x17;5;0,8;rbf;1;95,104 $\pm$ 1,237
BSIF;13x13;9;0,6;rbf;1;95,104 $\pm$ 2,227
BSIF;13x13;10;0,4;linear;10;95,104 $\pm$ 1,047
BSIF;13x13;10;0,4;linear;100;95,104 $\pm$ 1,047
BSIF;17x17;8;0,2;rbf;10;95,104 $\pm$ 0,521
BSIF;13x13;8;0,8;rbf;10;95,104 $\pm$ 1,322
BSIF;13x13;8;0,8;rbf;100;95,104 $\pm$ 1,322
BSIF;13x13;8;N/A;rbf;10;95,104 $\pm$ 1,219
BSIF;13x13;8;N/A;rbf;100;95,104 $\pm$ 1,219
BSIF;15x15;6;0,6;rbf;1;95,104 $\pm$ 1,305
BSIF;17x17;10;0,6;poly;100;95,104 $\pm$ 1,067
BSIF;17x17;5;0,6;linear;10;95,052 $\pm$ 1,727
BSIF;17x17;5;0,6;rbf;1;95,052 $\pm$ 1,035
BSIF;17x17;12;0,2;linear;10;95,052 $\pm$ 1,848
BSIF;17x17;12;0,2;linear;100;95,052 $\pm$ 1,848
BSIF;17x17;10;0,4;poly;100;95,052 $\pm$ 1,173
BSIF;17x17;5;N/A;rbf;10;95 $\pm$ 1,132
BSIF;17x17;5;0,8;rbf;10;95 $\pm$ 1,132
BSIF;17x17;5;0,8;rbf;100;94,948 $\pm$ 1,2
BSIF;13x13;12;N/A;linear;100;94,948 $\pm$ 2,172
BSIF;13x13;12;N/A;linear;10;94,948 $\pm$ 2,172
BSIF;13x13;7;N/A;linear;100;94,948 $\pm$ 1,701
BSIF;13x13;7;N/A;linear;10;94,948 $\pm$ 1,701
BSIF;15x15;6;0,8;rbf;100;94,948 $\pm$ 0,97
BSIF;15x15;6;0,8;rbf;10;94,948 $\pm$ 0,97
BSIF;17x17;5;N/A;rbf;100;94,896 $\pm$ 1,219
BSIF;17x17;6;0,2;rbf;10;94,896 $\pm$ 0,477
BSIF;13x13;12;0,8;linear;100;94,896 $\pm$ 2,158
BSIF;13x13;12;0,8;linear;10;94,896 $\pm$ 2,158
BSIF;17x17;7;0,2;linear;10;94,896 $\pm$ 1,297
BSIF;13x13;9;0,4;rbf;10;94,896 $\pm$ 1,417
BSIF;13x13;9;0,4;rbf;100;94,896 $\pm$ 1,417
BSIF;17x17;5;0,6;linear;100;94,844 $\pm$ 1,836
BSIF;17x17;8;0,2;rbf;100;94,844 $\pm$ 0,451
BSIF;15x15;6;N/A;linear;1;94,844 $\pm$ 1,623
BSIF;13x13;8;0,6;rbf;100;94,792 $\pm$ 1,358
BSIF;13x13;8;0,6;rbf;10;94,792 $\pm$ 1,358
BSIF;17x17;9;0,6;poly;100;94,74 $\pm$ 0,97
BSIF;13x13;12;0,6;linear;100;94,74 $\pm$ 2,27
BSIF;13x13;12;0,6;linear;10;94,74 $\pm$ 2,27
BSIF;15x15;11;0,2;linear;1;94,74 $\pm$ 0,798
BSIF;15x15;6;0,8;linear;100;94,74 $\pm$ 1,312
BSIF;15x15;6;0,8;linear;10;94,74 $\pm$ 1,312
BSIF;15x15;6;N/A;linear;10;94,74 $\pm$ 1,312
BSIF;15x15;6;N/A;linear;100;94,74 $\pm$ 1,312
BSIF;17x17;7;0,2;rbf;10;94,688 $\pm$ 1,183
BSIF;15x15;6;0,8;linear;1;94,688 $\pm$ 1,549
BSIF;17x17;5;0,4;rbf;1;94,635 $\pm$ 1,209
BSIF;17x17;9;0,8;poly;100;94,635 $\pm$ 1,066
BSIF;17x17;6;0,2;rbf;100;94,635 $\pm$ 0,681
BSIF;13x13;7;N/A;linear;1;94,635 $\pm$ 1,669
BSIF;17x17;7;0,2;linear;100;94,635 $\pm$ 1,329
BSIF;15x15;10;0,8;poly;100;94,635 $\pm$ 2,665
BSIF;15x15;10;0,6;poly;100;94,635 $\pm$ 2,804
BSIF;17x17;6;0,2;linear;10;94,583 $\pm$ 0,39
BSIF;13x13;7;N/A;rbf;10;94,583 $\pm$ 2,094
BSIF;13x13;7;N/A;rbf;100;94,583 $\pm$ 2,094
BSIF;13x13;7;0,8;linear;100;94,583 $\pm$ 1,712
BSIF;13x13;7;0,8;linear;10;94,583 $\pm$ 1,712
BSIF;13x13;9;0,4;rbf;1;94,531 $\pm$ 2,557
BSIF;15x15;11;0,2;rbf;1;94,531 $\pm$ 1,066
BSIF;17x17;10;0,2;poly;100;94,531 $\pm$ 0,596
BSIF;15x15;6;0,6;rbf;10;94,531 $\pm$ 1,209
BSIF;15x15;6;0,6;rbf;100;94,531 $\pm$ 1,209
BSIF;17x17;8;0,2;linear;1;94,479 $\pm$ 1,447
BSIF;17x17;5;0,6;rbf;100;94,427 $\pm$ 1,377
BSIF;17x17;5;0,6;rbf;10;94,427 $\pm$ 1,377
BSIF;13x13;9;0,4;linear;1;94,427 $\pm$ 1,866
BSIF;15x15;9;0,2;linear;1;94,427 $\pm$ 0,825
BSIF;15x15;9;0,2;rbf;1;94,427 $\pm$ 0,992
BSIF;13x13;7;0,8;rbf;100;94,427 $\pm$ 1,951
BSIF;13x13;7;0,8;rbf;10;94,427 $\pm$ 1,951
BSIF;17x17;8;0,2;rbf;1;94,427 $\pm$ 1,135
BSIF;17x17;7;0,2;rbf;100;94,427 $\pm$ 1,182
BSIF;13x13;7;0,8;linear;1;94,427 $\pm$ 1,812
BSIF;13x13;12;N/A;linear;1;94,375 $\pm$ 2,16
BSIF;15x15;11;0,2;rbf;10;94,375 $\pm$ 1,072
BSIF;13x13;8;N/A;linear;100;94,375 $\pm$ 1,093
BSIF;13x13;8;N/A;linear;10;94,375 $\pm$ 1,093
BSIF;15x15;10;0,4;poly;100;94,375 $\pm$ 2,935
BSIF;17x17;10;0,8;poly;10;94,375 $\pm$ 1,466
BSIF;13x13;12;0,8;linear;1;94,323 $\pm$ 2,157
BSIF;15x15;11;0,2;rbf;100;94,323 $\pm$ 1,003
BSIF;13x13;7;0,6;linear;1;94,323 $\pm$ 1,72
BSIF;11x11;10;N/A;linear;100;94,271 $\pm$ 2,502
BSIF;11x11;10;N/A;linear;10;94,271 $\pm$ 2,502
BSIF;13x13;8;0,8;linear;100;94,271 $\pm$ 1,078
BSIF;13x13;8;0,8;linear;10;94,271 $\pm$ 1,078
BSIF;15x15;10;0,6;poly;10;94,271 $\pm$ 2,874
BSIF;17x17;10;0,6;poly;10;94,271 $\pm$ 1,288
BSIF;17x17;9;0,4;poly;100;94,219 $\pm$ 1,145
BSIF;11x11;10;N/A;rbf;100;94,219 $\pm$ 2,536
BSIF;11x11;10;N/A;rbf;10;94,219 $\pm$ 2,536
BSIF;15x15;10;0,8;poly;10;94,219 $\pm$ 2,847
BSIF;17x17;5;N/A;poly;1;94,167 $\pm$ 1,031
BSIF;17x17;5;N/A;poly;100;94,167 $\pm$ 1,031
BSIF;17x17;5;N/A;poly;10;94,167 $\pm$ 1,031
BSIF;11x11;10;0,6;linear;100;94,167 $\pm$ 2,656
BSIF;11x11;10;0,6;linear;10;94,167 $\pm$ 2,656
BSIF;13x13;8;N/A;linear;1;94,167 $\pm$ 1,366
BSIF;11x11;9;0,8;linear;100;94,115 $\pm$ 2,869
BSIF;11x11;9;0,8;linear;10;94,115 $\pm$ 2,869
BSIF;15x15;6;0,6;linear;100;94,115 $\pm$ 1,353
BSIF;11x11;10;0,8;linear;10;94,062 $\pm$ 2,528
BSIF;11x11;10;0,8;linear;100;94,062 $\pm$ 2,528
BSIF;13x13;6;N/A;rbf;1;94,062 $\pm$ 1,005
BSIF;13x13;7;0,6;linear;10;94,062 $\pm$ 1,534
BSIF;11x11;10;0,8;rbf;100;94,062 $\pm$ 2,654
BSIF;11x11;10;0,8;rbf;10;94,062 $\pm$ 2,654
BSIF;13x13;7;0,6;linear;100;94,062 $\pm$ 1,534
BSIF;13x13;12;N/A;rbf;10;94,062 $\pm$ 2,364
BSIF;13x13;12;N/A;rbf;100;94,062 $\pm$ 2,364
BSIF;13x13;7;N/A;poly;1;94,062 $\pm$ 1,783
BSIF;13x13;7;N/A;poly;10;94,062 $\pm$ 1,783
BSIF;13x13;7;N/A;poly;100;94,062 $\pm$ 1,783
BSIF;17x17;8;0,2;linear;10;94,062 $\pm$ 0,521
BSIF;13x13;7;0,6;rbf;100;94,062 $\pm$ 2,188
BSIF;13x13;7;0,6;rbf;10;94,062 $\pm$ 2,188
BSIF;15x15;6;0,6;linear;1;94,062 $\pm$ 1,696
BSIF;13x13;7;0,8;rbf;1;94,062 $\pm$ 1,59
BSIF;17x17;5;0,4;linear;10;94,01 $\pm$ 1,534
BSIF;11x11;9;N/A;rbf;10;94,01 $\pm$ 3,275
BSIF;11x11;9;N/A;rbf;100;94,01 $\pm$ 3,275
BSIF;11x11;9;N/A;linear;1;94,01 $\pm$ 2,911
BSIF;11x11;9;N/A;linear;100;94,01 $\pm$ 2,892
BSIF;11x11;9;N/A;linear;10;94,01 $\pm$ 2,892
BSIF;17x17;6;0,2;linear;100;94,01 $\pm$ 0,475
BSIF;11x11;10;N/A;linear;1;94,01 $\pm$ 2,386
BSIF;11x11;10;0,8;linear;1;94,01 $\pm$ 2,26
BSIF;11x11;10;0,6;rbf;10;94,01 $\pm$ 2,57
BSIF;11x11;10;0,6;rbf;100;94,01 $\pm$ 2,57
BSIF;13x13;8;0,8;linear;1;94,01 $\pm$ 1,329
BSIF;15x15;6;0,6;linear;10;94,01 $\pm$ 1,454
BSIF;13x13;7;N/A;rbf;1;94,01 $\pm$ 1,714
BSIF;15x15;10;0,4;poly;10;94,01 $\pm$ 3,053
BSIF;11x11;9;0,8;rbf;10;93,958 $\pm$ 3,301
BSIF;11x11;9;0,8;rbf;100;93,958 $\pm$ 3,301
BSIF;13x13;6;0,8;rbf;1;93,958 $\pm$ 1,259
BSIF;13x13;12;0,8;rbf;100;93,958 $\pm$ 2,539
BSIF;13x13;12;0,8;rbf;10;93,958 $\pm$ 2,539
BSIF;13x13;9;0,4;linear;10;93,958 $\pm$ 1,122
BSIF;13x13;9;0,4;linear;100;93,958 $\pm$ 1,122
BSIF;17x17;10;0,4;poly;10;93,958 $\pm$ 1,358
BSIF;11x11;9;N/A;poly;100;93,906 $\pm$ 2,869
BSIF;11x11;9;N/A;poly;10;93,906 $\pm$ 2,869
BSIF;11x11;9;N/A;poly;1;93,906 $\pm$ 2,869
BSIF;15x15;6;0,4;rbf;1;93,906 $\pm$ 1,776
BSIF;13x13;7;0,6;rbf;1;93,906 $\pm$ 1,758
BSIF;13x13;6;0,6;rbf;1;93,854 $\pm$ 1,078
BSIF;13x13;12;0,6;linear;1;93,854 $\pm$ 2,285
BSIF;13x13;12;0,6;rbf;10;93,854 $\pm$ 2,524
BSIF;13x13;12;0,6;rbf;100;93,854 $\pm$ 2,524
BSIF;11x11;9;0,8;linear;1;93,854 $\pm$ 3,024
BSIF;13x13;8;N/A;rbf;1;93,854 $\pm$ 1,37
BSIF;15x15;7;0,2;rbf;1;93,854 $\pm$ 1,562
BSIF;17x17;5;0,4;linear;100;93,802 $\pm$ 2,011
BSIF;15x15;6;N/A;poly;100;93,802 $\pm$ 1,788
BSIF;15x15;6;N/A;poly;1;93,802 $\pm$ 1,788
BSIF;15x15;6;N/A;poly;10;93,802 $\pm$ 1,788
BSIF;17x17;8;0,2;linear;100;93,802 $\pm$ 0,451
BSIF;13x13;8;0,4;rbf;100;93,802 $\pm$ 1,469
BSIF;13x13;8;0,4;rbf;10;93,802 $\pm$ 1,469
BSIF;11x11;10;0,6;linear;1;93,75 $\pm$ 2,407
BSIF;11x11;9;0,6;linear;100;93,75 $\pm$ 3,001
BSIF;11x11;9;0,6;linear;10;93,75 $\pm$ 3,001
BSIF;13x13;12;N/A;poly;1;93,75 $\pm$ 2,556
BSIF;13x13;12;N/A;poly;100;93,75 $\pm$ 2,556
BSIF;13x13;12;N/A;poly;10;93,75 $\pm$ 2,556
BSIF;17x17;9;0,8;poly;10;93,698 $\pm$ 0,825
BSIF;17x17;9;0,6;poly;10;93,646 $\pm$ 0,699
BSIF;13x13;8;0,8;rbf;1;93,646 $\pm$ 1,604
BSIF;15x15;11;0,2;linear;100;93,646 $\pm$ 1,322
BSIF;13x13;8;0,6;linear;10;93,646 $\pm$ 0,814
BSIF;13x13;8;0,6;linear;100;93,646 $\pm$ 0,814
BSIF;17x17;5;0,2;linear;10;93,594 $\pm$ 1,126
BSIF;13x13;6;N/A;rbf;10;93,594 $\pm$ 0,757
BSIF;13x13;6;N/A;rbf;100;93,594 $\pm$ 0,757
BSIF;13x13;6;0,8;rbf;100;93,594 $\pm$ 0,771
BSIF;13x13;6;0,8;rbf;10;93,594 $\pm$ 0,771
BSIF;13x13;8;N/A;poly;1;93,594 $\pm$ 1,623
BSIF;13x13;8;N/A;poly;100;93,594 $\pm$ 1,623
BSIF;13x13;8;N/A;poly;10;93,594 $\pm$ 1,623
BSIF;11x11;11;N/A;linear;10;93,542 $\pm$ 3,426
BSIF;11x11;11;N/A;linear;100;93,542 $\pm$ 3,426
BSIF;13x13;12;0,4;linear;100;93,542 $\pm$ 2,057
BSIF;13x13;12;0,4;linear;10;93,542 $\pm$ 2,057
BSIF;15x15;11;0,2;linear;10;93,542 $\pm$ 1,342
BSIF;13x13;8;0,6;rbf;1;93,49 $\pm$ 1,512
BSIF;11x11;10;N/A;poly;10;93,438 $\pm$ 3,078
BSIF;11x11;10;N/A;poly;100;93,438 $\pm$ 3,078
BSIF;11x11;10;N/A;poly;1;93,438 $\pm$ 3,078
BSIF;15x15;8;0,2;rbf;1;93,438 $\pm$ 1,432
BSIF;11x11;9;0,6;linear;1;93,438 $\pm$ 2,963
BSIF;17x17;9;0,8;sigmoid;1;93,438 $\pm$ 1,183
BSIF;15x15;12;0,2;linear;1;93,438 $\pm$ 1,721
BSIF;15x15;12;0,2;rbf;10;93,438 $\pm$ 1,843
BSIF;11x11;11;0,8;linear;100;93,385 $\pm$ 3,472
BSIF;11x11;11;0,8;linear;10;93,385 $\pm$ 3,472
BSIF;11x11;11;N/A;rbf;100;93,385 $\pm$ 2,959
BSIF;11x11;11;N/A;rbf;10;93,385 $\pm$ 2,959
BSIF;13x13;8;0,6;linear;1;93,385 $\pm$ 1,555
BSIF;15x15;5;N/A;rbf;1;93,333 $\pm$ 1,224
BSIF;11x11;9;0,6;rbf;100;93,333 $\pm$ 3,366
BSIF;11x11;9;0,6;rbf;10;93,333 $\pm$ 3,366
BSIF;17x17;5;0,2;linear;1;93,281 $\pm$ 0,757
BSIF;13x13;12;0,4;rbf;10;93,281 $\pm$ 2,69
BSIF;13x13;12;0,4;rbf;100;93,281 $\pm$ 2,69
BSIF;13x13;12;0,4;linear;1;93,281 $\pm$ 2,331
BSIF;15x15;12;0,2;rbf;100;93,281 $\pm$ 1,695
BSIF;13x13;7;0,4;rbf;1;93,281 $\pm$ 1,866
BSIF;11x11;11;0,8;rbf;100;93,229 $\pm$ 2,926
BSIF;11x11;11;0,8;rbf;10;93,229 $\pm$ 2,926
BSIF;13x13;6;N/A;linear;1;93,229 $\pm$ 2,012
BSIF;13x13;7;0,4;linear;1;93,229 $\pm$ 1,63
BSIF;15x15;7;0,2;linear;1;93,177 $\pm$ 1,663
BSIF;17x17;5;0,2;rbf;1;93,125 $\pm$ 1,112
BSIF;11x11;11;0,6;linear;100;93,125 $\pm$ 3,183
BSIF;11x11;11;0,6;linear;10;93,125 $\pm$ 3,183
BSIF;17x17;5;0,4;rbf;10;93,125 $\pm$ 1,358
BSIF;17x17;9;0,4;poly;10;93,125 $\pm$ 0,571
BSIF;15x15;5;N/A;linear;1;93,125 $\pm$ 0,78
BSIF;17x17;5;0,4;rbf;100;93,073 $\pm$ 1,287
BSIF;11x11;9;0,4;linear;10;93,073 $\pm$ 3,229
BSIF;17x17;11;0,4;poly;100;93,073 $\pm$ 1,643
BSIF;17x17;10;0,2;poly;10;93,073 $\pm$ 0,697
BSIF;11x11;11;0,6;rbf;100;93,021 $\pm$ 3,099
BSIF;11x11;11;0,6;rbf;10;93,021 $\pm$ 3,099
BSIF;13x13;6;0,6;rbf;100;93,021 $\pm$ 1,297
BSIF;13x13;6;0,6;rbf;10;93,021 $\pm$ 1,297
BSIF;15x15;5;0,8;linear;1;93,021 $\pm$ 0,89
BSIF;15x15;9;0,2;rbf;10;93,021 $\pm$ 0,983
BSIF;11x11;9;0,4;linear;100;93,021 $\pm$ 3,246
BSIF;17x17;11;0,8;poly;100;93,021 $\pm$ 1,59
BSIF;17x17;11;0,6;poly;100;93,021 $\pm$ 1,506
BSIF;13x13;6;0,8;linear;1;92,969 $\pm$ 2,09
BSIF;15x15;9;0,2;rbf;100;92,969 $\pm$ 0,901
BSIF;11x11;10;0,4;rbf;10;92,969 $\pm$ 2,62
BSIF;11x11;10;0,4;rbf;100;92,969 $\pm$ 2,62
BSIF;13x13;7;0,4;rbf;10;92,969 $\pm$ 2,121
BSIF;13x13;7;0,4;rbf;100;92,969 $\pm$ 2,121
BSIF;17x17;8;0,8;poly;100;92,969 $\pm$ 1,906
BSIF;17x17;8;0,6;poly;100;92,969 $\pm$ 1,695
BSIF;15x15;8;0,2;linear;1;92,917 $\pm$ 1,6
BSIF;11x11;9;0,4;rbf;10;92,917 $\pm$ 3,065
BSIF;11x11;9;0,4;rbf;100;92,917 $\pm$ 3,065
BSIF;17x17;9;0,6;sigmoid;1;92,917 $\pm$ 0,977
BSIF;17x17;6;0,8;poly;100;92,917 $\pm$ 1,451
BSIF;15x15;5;0,6;linear;1;92,865 $\pm$ 1,035
BSIF;15x15;5;0,8;rbf;1;92,865 $\pm$ 1,253
BSIF;15x15;6;0,4;rbf;10;92,865 $\pm$ 1,377
BSIF;15x15;6;0,4;rbf;100;92,865 $\pm$ 1,377
BSIF;17x17;6;0,6;poly;100;92,865 $\pm$ 1,491
BSIF;13x13;10;0,2;rbf;1;92,812 $\pm$ 2,706
BSIF;15x15;12;0,2;rbf;1;92,812 $\pm$ 1,401
BSIF;17x17;6;0,4;poly;100;92,812 $\pm$ 0,983
BSIF;17x17;8;0,4;poly;100;92,812 $\pm$ 1,432
BSIF;17x17;12;0,6;poly;100;92,812 $\pm$ 1,946
BSIF;13x13;6;0,6;linear;1;92,76 $\pm$ 2,132
BSIF;15x15;10;0,2;poly;100;92,76 $\pm$ 2,515
BSIF;17x17;12;0,4;poly;100;92,76 $\pm$ 1,782
BSIF;11x11;9;0,4;linear;1;92,708 $\pm$ 3,217
BSIF;11x11;10;0,4;linear;10;92,708 $\pm$ 2,556
BSIF;11x11;10;0,4;linear;100;92,708 $\pm$ 2,556
BSIF;15x15;12;0,2;linear;10;92,708 $\pm$ 1,293
BSIF;13x13;10;0,2;linear;1;92,656 $\pm$ 2,064
BSIF;15x15;6;0,4;linear;1;92,656 $\pm$ 1,928
BSIF;15x15;12;0,2;linear;100;92,656 $\pm$ 1,337
BSIF;13x13;6;N/A;linear;100;92,604 $\pm$ 2,168
BSIF;13x13;6;N/A;linear;10;92,604 $\pm$ 2,168
BSIF;11x11;10;0,4;linear;1;92,604 $\pm$ 2,579
BSIF;15x15;8;0,2;rbf;10;92,552 $\pm$ 0,913
BSIF;15x15;5;N/A;rbf;100;92,552 $\pm$ 1,454
BSIF;15x15;5;N/A;rbf;10;92,552 $\pm$ 1,454
BSIF;11x11;10;0,8;rbf;1;92,552 $\pm$ 2,453
BSIF;17x17;9;0,2;poly;100;92,552 $\pm$ 0,614
BSIF;15x15;10;0,2;poly;10;92,552 $\pm$ 2,484
BSIF;17x17;11;0,4;poly;10;92,552 $\pm$ 1,745
BSIF;17x17;11;0,6;poly;10;92,552 $\pm$ 1,519
BSIF;11x11;11;N/A;poly;100;92,5 $\pm$ 3,369
BSIF;11x11;11;N/A;poly;10;92,5 $\pm$ 3,369
BSIF;11x11;11;N/A;poly;1;92,5 $\pm$ 3,369
BSIF;11x11;11;0,4;linear;10;92,5 $\pm$ 3,433
BSIF;11x11;11;0,4;linear;100;92,5 $\pm$ 3,433
BSIF;15x15;8;0,2;rbf;100;92,5 $\pm$ 0,988
BSIF;17x17;5;0,2;linear;100;92,5 $\pm$ 1,39
BSIF;15x15;5;0,6;rbf;1;92,5 $\pm$ 1,259
BSIF;13x13;6;0,8;linear;100;92,5 $\pm$ 1,982
BSIF;13x13;6;0,8;linear;10;92,5 $\pm$ 1,982
BSIF;11x11;11;N/A;linear;1;92,448 $\pm$ 3,771
BSIF;13x13;8;0,4;linear;1;92,448 $\pm$ 2
BSIF;15x15;9;0,6;poly;100;92,448 $\pm$ 1,461
BSIF;17x17;12;0,8;poly;100;92,448 $\pm$ 1,967
BSIF;17x17;11;0,8;poly;10;92,448 $\pm$ 1,431
BSIF;11x11;11;0,4;rbf;100;92,396 $\pm$ 3,127
BSIF;11x11;11;0,4;rbf;10;92,396 $\pm$ 3,127
BSIF;13x13;11;0,2;linear;1;92,396 $\pm$ 2,232
BSIF;11x11;10;0,6;rbf;1;92,396 $\pm$ 2,441
BSIF;13x13;8;0,4;linear;100;92,396 $\pm$ 1,506
BSIF;13x13;7;0,4;linear;10;92,396 $\pm$ 1,506
BSIF;13x13;8;0,4;linear;10;92,396 $\pm$ 1,549
BSIF;15x15;5;0,8;rbf;100;92,344 $\pm$ 1,236
BSIF;15x15;5;0,8;rbf;10;92,344 $\pm$ 1,236
BSIF;11x11;11;0,8;linear;1;92,344 $\pm$ 3,823
BSIF;11x11;8;N/A;rbf;10;92,344 $\pm$ 2,354
BSIF;11x11;8;N/A;rbf;100;92,344 $\pm$ 2,354
BSIF;13x13;7;0,4;linear;100;92,344 $\pm$ 1,476
BSIF;11x11;9;0,8;rbf;1;92,292 $\pm$ 3,375
BSIF;15x15;7;0,2;rbf;100;92,292 $\pm$ 1,122
BSIF;15x15;7;0,2;rbf;10;92,292 $\pm$ 0,92
BSIF;17x17;7;0,6;poly;100;92,292 $\pm$ 2,047
BSIF;13x13;11;0,2;rbf;10;92,24 $\pm$ 2,279
BSIF;15x15;5;N/A;linear;10;92,24 $\pm$ 1,408
BSIF;17x17;5;0,2;rbf;10;92,24 $\pm$ 1,135
BSIF;15x15;9;0,8;poly;100;92,24 $\pm$ 1,714
BSIF;13x13;11;0,2;rbf;100;92,188 $\pm$ 2,294
BSIF;13x13;6;N/A;poly;1;92,188 $\pm$ 1,889
